"Viewer version","2.91"
"Measure start time","14 May 2025 11:19:14"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"528","52.7321","2060.200"
"529","52.8278","2041.000"
"530","52.9077","2021.800"
"531","53.0035","2005.800"
"532","53.0993","1988.000"
"533","53.1953","1969.400"
"534","53.3073","1955.600"
"535","53.4029","1938.800"
"536","53.4986","2264.200"
"537","53.5947","2707.200"
"538","53.6906","2774.000"
"539","53.7865","2770.400"
"540","53.9300","2749.800"
"541","54.0260","2728.400"
"542","54.1057","2701.200"
"543","54.2016","2674.600"
"544","54.2975","2647.600"
"545","54.3934","2623.000"
"546","54.5054","2598.200"
"547","54.6013","2576.000"
"548","54.6970","2550.800"
"549","54.7927","2529.200"
"550","54.8888","2509.200"
"551","54.9848","2484.600"
"552","55.0807","2465.600"
"553","55.1766","2447.600"
"554","55.3040","2422.000"
"555","55.4000","2402.600"
"556","55.4802","2378.600"
"557","55.5757","2356.400"
"558","55.6718","2338.000"
"559","55.7995","2314.200"
"560","55.8955","2292.800"
"561","55.9913","2274.600"
"562","56.0873","2252.200"
"563","56.1670","2235.400"
"564","56.2952","2216.800"
"565","56.3908","2194.800"
"566","56.4869","2174.800"
"567","56.5824","2154.200"
"568","56.6785","2138.200"
"569","56.8221","2444.600"
"570","56.8862","2895.200"
"571","56.9820","2957.000"
"572","57.0783","2958.000"
"573","57.1737","2934.200"
"574","57.2696","2911.000"
"575","57.4133","2883.600"
"576","57.5093","2858.600"
"577","57.5730","2824.800"
"578","57.6690","2801.000"
"579","57.7649","2777.600"
"580","57.9087","2753.800"
"581","58.0047","2731.000"
"582","58.0844","2708.000"
"583","58.1803","2683.600"
"584","58.2760","2660.600"
"585","58.3719","2639.200"
"586","58.4679","2616.800"
"587","58.6118","2591.600"
"588","58.6756","2573.600"
"589","58.7718","2547.400"
"590","58.8675","2529.000"
"591","58.9634","2508.800"
"592","59.0911","2485.800"
"593","59.1709","2464.200"
"594","59.2993","2446.600"
"595","59.3786","2426.800"
"596","59.4746","2408.600"
"597","59.5702","2382.400"
"598","59.6663","2363.000"
"599","59.7938","2344.000"
"600","59.8899","2321.800"
"601","59.9696","2304.600"
"602","60.0657","2285.200"
"603","60.1616","2266.200"
"604","60.2896","2247.600"
"605","60.3853","2231.000"
"606","60.4824","2209.600"
"607","60.5770","2191.000"
"608","60.6730","2173.800"
"609","60.7691","2158.800"
"610","60.8648","2140.000"
"611","60.9926","2125.600"
"612","61.0886","2109.000"
"613","61.1844","2090.000"
"614","61.2483","2099.600"
"615","61.3761","2724.000"
"616","61.4722","2913.000"
"617","61.5681","2947.000"
"618","61.6639","2939.200"
"619","61.7597","2918.400"
"620","61.8555","2894.400"
"621","61.9517","2873.000"
"622","62.0634","2850.200"
"623","62.1595","2826.800"
"624","62.2873","2810.400"
"625","62.3832","2790.200"
"626","62.4469","2772.800"
"627","62.5753","2750.200"
"628","62.6708","2733.600"
"629","62.7506","2718.000"
"630","62.8944","2703.800"
"631","62.9744","2685.200"
"632","63.0700","2672.400"
"633","63.1659","2657.000"
"634","63.2618","2641.800"
"635","63.3579","2627.200"
"636","63.4537","2616.800"
"637","63.5496","2604.800"
"638","63.6934","2593.600"
"639","63.7894","2582.000"
"640","63.8850","2570.200"
"641","63.9493","2557.000"
"642","64.0449","2545.600"
"643","64.1729","2537.000"
"644","64.2687","2527.000"
"645","64.3645","2515.800"
"646","64.4605","2503.600"
"647","64.5563","2493.200"
"648","64.6520","2484.200"
"649","64.7483","2473.600"
"650","64.8597","2463.200"
"651","64.9557","2450.600"
"652","65.0357","2442.000"
"653","65.1635","2811.000"
"654","65.2594","3232.200"
"655","65.3555","3296.000"
"656","65.4513","3298.200"
"657","65.5471","3286.200"
"658","65.6426","3263.600"
"659","65.7387","3241.800"
"660","65.8664","3229.600"
"661","65.9626","3210.600"
"662","66.0582","3188.400"
"663","66.1540","3174.200"
"664","66.2339","3158.600"
"665","66.3457","3138.600"
"666","66.4418","3119.200"
"667","66.5379","3107.600"
"668","66.6499","3086.800"
"669","66.7454","3074.600"
"670","66.8571","3057.800"
"671","66.9532","3042.600"
"672","67.0489","3021.800"
"673","67.1449","3008.000"
"674","67.2404","2994.200"
"675","67.3365","2981.000"
"676","67.4805","2964.600"
"677","67.5603","2949.000"
"678","67.6561","2935.800"
"679","67.7519","2918.800"
"680","67.8480","2905.600"
"681","67.9596","2893.000"
"682","68.0557","2873.800"
"683","68.1355","2861.400"
"684","68.2314","2849.000"
"685","68.3272","2830.600"
"686","68.4553","3077.000"
"687","68.5352","3615.200"
"688","68.6790","3689.000"
"689","68.7747","3687.000"
"690","68.8387","3670.200"
"691","68.9345","3648.000"
"692","69.0306","3630.600"
"693","69.1263","3610.000"
