"Viewer version","2.91"
"Measure start time","13 May 2025 12:44:44"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"786","78.4103","700.000"
"787","78.5061","698.400"
"788","78.5702","694.600"
"789","78.6983","693.200"
"790","78.7941","692.400"
"791","78.8899","691.200"
"792","78.9860","690.000"
"793","79.0818","687.000"
"794","79.1777","684.800"
"795","79.3052","684.000"
"796","79.4010","681.800"
"797","79.4813","679.800"
"798","79.5771","677.200"
"799","79.6728","674.400"
"800","79.7686","671.600"
"801","79.8964","670.000"
"802","79.9766","668.200"
"803","80.0723","666.200"
"804","80.1840","663.600"
"805","80.2802","661.400"
"806","80.3758","658.400"
"807","80.4718","659.600"
"808","80.6155","655.600"
"809","80.6954","654.000"
"810","80.7594","653.200"
"811","80.8871","650.400"
"812","80.9831","646.400"
"813","81.0790","645.800"
"814","81.1752","642.000"
"815","81.2709","638.800"
"816","81.3668","635.200"
"817","81.4631","632.600"
"818","81.5907","629.800"
"819","81.6704","629.800"
"820","81.7664","627.200"
"821","81.8782","623.200"
"822","81.9741","620.400"
"823","82.0700","617.000"
"824","82.1660","614.600"
"825","82.3098","615.000"
"826","82.3895","613.200"
"827","82.4535","611.600"
"828","82.5813","609.200"
"829","82.6772","605.800"
"830","82.7734","603.600"
"831","82.8690","603.200"
"832","82.9650","600.800"
"833","83.0611","599.600"
"834","83.2047","598.400"
"835","83.3006","596.200"
"836","83.3646","595.800"
"837","83.4605","593.200"
"838","83.5564","589.600"
"839","83.6684","589.000"
"840","83.7640","588.800"
"841","83.8759","588.200"
"842","83.9716","587.800"
"843","84.0678","588.200"
"844","84.1639","586.000"
"845","84.2914","584.200"
"846","84.3870","584.200"
"847","84.4831","581.200"
"848","84.5793","579.400"
"849","84.6589","576.000"
"850","84.7547","574.200"
"851","84.8506","574.600"
"852","84.9788","573.000"
"853","85.0746","569.000"
"854","85.1542","568.200"
"855","85.2505","566.000"
"856","85.3462","565.200"
"857","85.4900","563.600"
"858","85.5856","559.000"
"859","85.6657","558.600"
"860","85.7614","555.000"
"861","85.8576","553.200"
"862","85.9532","551.600"
"863","86.0972","551.400"
"864","86.1610","550.800"
"865","86.2570","550.000"
"866","86.3528","548.000"
"867","86.4489","546.600"
"868","86.5765","545.400"
"869","86.6725","544.200"
"870","86.7682","541.400"
"871","86.8483","541.000"
"872","86.9440","540.400"
"873","87.0400","538.800"
"874","87.1681","537.400"
"875","87.2640","535.000"
"876","87.3594","533.400"
"877","87.4553","532.200"
"878","87.5514","533.200"
"879","87.6474","531.000"
"880","87.7433","529.200"
"881","87.8390","530.000"
"882","87.9827","528.000"
"883","88.0789","527.800"
"884","88.1746","527.200"
"885","88.2383","527.600"
"886","88.3343","526.800"
"887","88.4623","524.600"
"888","88.5580","524.000"
"889","88.6542","524.400"
"890","88.7500","524.200"
"891","88.8456","523.000"
"892","88.9422","523.600"
"893","89.0372","522.600"
"894","89.1335","521.600"
"895","89.2615","520.200"
"896","89.3571","518.800"
"897","89.4531","517.600"
"898","89.5486","517.600"
"899","89.6446","515.600"
"900","89.7728","512.600"
"901","89.8687","514.200"
"902","89.9643","513.600"
"903","90.0282","511.000"
"904","90.1560","510.800"
"905","90.2520","508.800"
"906","90.3479","506.400"
"907","90.4441","509.200"
"908","90.5402","505.400"
"909","90.6355","506.000"
"910","90.7313","504.400"
"911","90.8593","504.200"
"912","90.9388","503.600"
"913","91.0670","503.200"
"914","91.1629","502.600"
"915","91.2585","501.800"
"916","91.3227","500.200"
"917","91.4502","499.200"
"918","91.5301","500.200"
"919","91.6582","497.600"
"920","91.7537","495.800"
"921","91.8339","493.800"
"922","91.9295","494.600"
"923","92.0254","494.600"
"924","92.1213","493.600"
"925","92.2650","492.400"
"926","92.3610","491.400"
"927","92.4248","494.800"
"928","92.5210","492.000"
"929","92.6487","492.600"
"930","92.7286","491.200"
"931","92.8244","490.000"
"932","92.9683","489.000"
"933","93.0321","488.000"
"934","93.1281","486.800"
"935","93.2239","486.600"
"936","93.3198","486.400"
"937","93.4636","486.000"
"938","93.5596","484.000"
"939","93.6554","481.400"
